1.686,0.21026
1.687,0.20484
1.688,0.21013
1.689,0.20718
1.69,0.20523
1.691,0.19303
1.692,0.20708
1.693,0.21134
1.694,0.20477
1.695,0.20968
1.696,0.20922
1.697,0.18107
1.698,0.20739
1.699,0.20551
1.7,0.19975
1.702,0.20396
1.705,0.19778
1.71,0.1879
1.715,0.18965
1.72,0.18698
1.725,0.17808
1.73,0.17407
1.735,0.16154
1.74,0.16818
1.745,0.15481
1.75,0.16566
1.755,0.15301
1.76,0.15998
1.765,0.13284
1.77,0.14172
1.775,0.11484
1.78,0.1005
1.785,0.07698
1.79,0.0889
1.795,0.04693
1.8,0.03183
1.805,0.01482
1.81,0.00969
1.815,0.00328
1.82,9.88E-04
1.825,0.00127
1.83,5.20E-06
1.835,6.42E-06
1.84,6.27E-08
1.845,6.27E-06
1.85,3.00E-06
1.855,2.84E-07
1.86,1.12E-05
1.865,1.70E-05
1.87,2.67E-10
1.875,4.51E-10
1.88,7.75E-05
1.885,4.39E-05
1.89,2.23E-04
1.895,1.29E-04
1.9,8.62E-07
1.905,5.67E-07
1.91,2.30E-05
1.915,1.99E-05
1.92,4.51E-04
1.925,9.36E-04
1.93,5.52E-04
1.935,0.00359
1.94,0.00328
1.945,0.01086
1.95,0.01673
1.955,0.01004
1.96,0.02191
1.965,0.02856
1.97,0.04885
1.975,0.06786
1.98,0.07551
1.985,0.08306
1.99,0.08561
1.995,0.08119
2,0.03816
2.005,0.015
2.01,0.03975
2.015,0.02665
2.02,0.04498
2.025,0.07401
2.03,0.08486
2.035,0.09639
2.04,0.08978
2.045,0.09107
2.05,0.06793
2.055,0.05491
2.06,0.06919
2.065,0.06188
2.07,0.06568
2.075,0.07744
2.08,0.08681
2.085,0.0851
2.09,0.0891
2.095,0.08975
2.1,0.08613
2.105,0.09315
2.11,0.08965
2.115,0.09167
2.12,0.08759
2.125,0.08863
2.13,0.08977
2.135,0.09004
2.14,0.09077
2.145,0.08949
2.15,0.08464
2.155,0.08484
2.16,0.08417
2.165,0.07631
2.17,0.082
2.175,0.08045
2.18,0.08181
2.185,0.07455
2.19,0.07907
2.195,0.07899
2.2,0.0712
2.205,0.07401
2.21,0.07932
2.215,0.07627
2.22,0.07773
2.225,0.07545
2.23,0.07577
2.235,0.0743
2.24,0.07312
2.245,0.07084
2.25,0.07194
2.255,0.06769
2.26,0.06693
2.265,0.06814
2.27,0.06487
2.275,0.06402
2.28,0.06629
2.285,0.06308
2.29,0.06322
2.295,0.06127
2.3,0.05882
2.305,0.05917
2.31,0.06387
2.315,0.05814
2.32,0.05203
2.325,0.05622
2.33,0.05682
2.335,0.05797
2.34,0.04584
2.345,0.0514
2.35,0.04154
2.355,0.04747
2.36,0.05024
2.365,0.04941
2.37,0.03082
2.375,0.04415
2.38,0.04255
2.385,0.03083
2.39,0.03711
2.395,0.04059
2.4,0.04415
2.405,0.0336
2.41,0.03381
2.415,0.0273
2.42,0.02659
2.425,0.03308
2.43,0.0451
2.435,0.01488
2.44,0.04325
2.445,0.0208
2.45,0.01361
2.455,0.02485
2.46,0.03336
2.465,0.02415
2.47,0.01673
2.475,0.01646
2.48,0.00804
2.485,0.00561
2.49,0.00351
2.495,0.00288
2.5,0.00706
2.505,0.00152
2.51,0.00222
2.515,5.19E-04
2.52,3.71E-04
2.525,4.14E-05
2.53,6.36E-07
2.535,1.75E-07
2.54,3.77E-07
2.545,5.38E-11
2.55,2.82E-13
2.555,1.04E-09
2.56,3.10E-11
2.565,1.60E-14
2.57,1.53E-18
2.575,1.08E-27
2.58,3.82E-22
2.585,1.72E-34
2.59,5.48E-31
2.595,2.28E-33
2.6,4.49E-28
2.605,5.81E-35
2.61,5.94E-34
2.615,1.12E-37
2.62,5.65E-29
2.625,3.87E-28
2.63,2.80E-45
2.635,3.90E-16
2.64,1.18E-16
2.645,9.00E-19
2.65,1.43E-19
2.655,1.31E-27
2.66,2.61E-25
2.665,1.11E-37
2.67,0
2.675,0
2.68,0
2.685,0
2.69,1.02E-29
2.695,7.13E-33
2.7,0
2.705,2.93E-42
2.71,1.13E-35
2.715,3.86E-26
2.72,5.61E-45
2.725,7.29E-22
2.73,6.07E-19
2.735,5.49E-21
2.74,2.33E-27
2.745,1.31E-23
2.75,1.66E-28
2.755,6.73E-44
2.76,0
2.765,2.68E-27
2.77,8.38E-24
2.775,4.00E-38
2.78,4.81E-34
2.785,3.89E-27
2.79,1.22E-16
2.795,3.62E-16
2.8,1.65E-12
2.805,6.75E-14
2.81,4.02E-10
2.815,2.87E-10
2.82,2.05E-11
2.825,1.76E-07
2.83,3.90E-06
2.835,2.13E-10
2.84,1.96E-07
2.845,4.06E-05
2.85,1.16E-06
2.855,4.49E-07
2.86,2.54E-05
2.865,1.68E-04
2.87,6.31E-06
2.875,3.92E-04
2.88,2.47E-04
2.885,4.53E-04
2.89,1.86E-04
2.895,0.00266
2.9,8.12E-04
2.905,1.11E-04
2.91,0.00272
2.915,0.00126
2.92,0.00289
2.925,0.00108
2.93,0.00589
2.935,0.00649
2.94,0.00163
2.945,0.00145
2.95,0.00523
2.955,0.00234
2.96,0.0046
2.965,0.00744
2.97,3.52E-04
2.975,8.54E-04
2.98,0.00134
2.985,0.00696
2.99,0.01028
2.995,0.00428
3,0.00785
3.005,0.00289
3.01,0.00685
3.015,0.00556
3.02,6.34E-04
3.025,0.0075
3.03,0.00608
3.035,0.0025
3.04,0.00202
3.045,0.00421
3.05,0.00103
3.055,2.89E-04
3.06,0.0063
3.065,0.00291
3.07,0.00175
3.075,0.00602
3.08,0.00362
3.085,0.00177
3.09,0.00238
3.095,6.55E-04
3.1,0.0044
3.105,9.22E-04
3.11,8.46E-04
3.115,0.00227
3.12,0.00982
3.125,0.00303
3.13,0.00576
3.135,0.01145
3.14,0.00332
3.145,0.00325
3.15,0.00667
3.155,0.00564
3.16,0.00923
3.165,0.01402
3.17,0.01252
3.175,0.00923
3.18,0.01062
3.185,0.00808
3.19,0.00424
3.195,0.00269
3.2,4.38E-04
3.205,3.10E-04
3.21,1.36E-04
3.215,4.98E-04
3.22,0.00161
3.225,1.99E-04
3.23,3.41E-04
3.235,0.00729
3.24,0.00375
3.245,7.34E-04
3.25,0.00261
3.255,0.00994
3.26,0.00122
3.265,0.00245
3.27,0.00122
3.275,0.00593
3.28,0.00286
3.285,0.01113
3.29,0.00876
3.295,0.00122
3.3,0.00178
3.305,0.00394
3.31,0.00392
3.315,1.61E-05
3.32,6.00E-05
3.325,0.00352
3.33,0.00466
3.335,0.00907
3.34,0.00346
3.345,0.00354
3.35,0.00803
3.355,0.00363
3.36,0.00524
3.365,0.00719
3.37,0.00394
3.375,0.00846
3.38,0.00511
3.385,0.00749
3.39,0.00986
3.395,0.00955
3.4,0.01251
3.405,0.00446
3.41,0.00708
3.415,0.00728
3.42,0.01317
3.425,0.01001
3.43,0.00869
3.435,0.01155
3.44,0.00803
3.445,0.01132
3.45,0.01115
3.455,0.00831
3.46,0.01253
3.465,0.00982
3.47,0.01226
3.475,0.01094
3.48,0.01122
3.485,0.01209
3.49,0.01042
3.495,0.01227
3.5,0.01192
3.505,0.01181
3.51,0.01196
3.515,0.01149
3.52,0.01212
3.525,0.01143
3.53,0.01113
3.535,0.00946
3.54,0.00903
3.545,0.00954
3.55,0.01054
3.555,0.00906
3.56,0.0108
3.565,0.01085
3.57,0.00834
3.575,0.00864
3.58,0.01019
3.585,0.00917
3.59,0.00945
3.595,0.00967
3.6,0.01026
3.605,0.01036
3.61,0.00948
3.615,0.00947
3.62,0.01161
3.625,0.01024
3.63,0.00996
3.635,0.0103
3.64,0.01148
3.645,0.0106
3.65,0.01012
3.655,0.01098
3.66,0.01091
3.665,0.01025
3.67,0.0079
3.675,0.00483
3.68,0.00833
3.685,0.00944
3.69,0.00969
3.695,0.01013
3.7,0.01088
3.705,0.01077
3.71,0.00936
3.715,0.00923
3.72,0.01038
3.725,0.0107
3.73,0.00927
3.735,0.00858
3.74,0.00885
3.745,0.01033
3.75,0.00929
3.755,0.00899
3.76,0.00886
3.765,0.00855
3.77,0.00912
3.775,0.00905
3.78,0.00957
3.785,0.00881
3.79,0.00776
3.795,0.00887
3.8,0.00986
3.805,0.0093
3.81,0.00825
3.815,0.00776
3.82,0.00966
3.825,0.00951
3.83,0.00959
3.835,0.00769
3.84,0.00898
3.845,0.00878
3.85,0.00883
3.855,0.00851
3.86,0.00799
3.865,0.0081
3.87,0.00736
3.875,0.00676
3.88,0.00653
3.885,0.00677
3.89,0.00688
3.895,0.00748
3.9,0.00793
3.905,0.00793
3.91,0.00714
3.915,0.00699
3.92,0.00695
3.925,0.00685
3.93,0.00705
3.935,0.00735
3.94,0.0074
3.945,0.00754
3.95,0.00763
3.955,0.00772
3.96,0.00775
3.965,0.00781
3.97,0.00768
3.975,0.00751
3.98,0.00739
3.985,0.00743
3.99,0.00737
3.995,0.00721
4,0.0071

